,vid,did,pid,class_id,voc_id,type_id,drive_id,fuel_id,day_id,max_elevation,min_elevation,mean_elevation,delta_elevation,total_elevation_gained,total_elevation_lost,max_climbing_rate,average_climbing_rate,max_descending_rate,average_descending_rate,maximum_kinetic_power_density_demand,total_kinetic_power_density_demand,average_kinetic_power_density_demand,maximum_kinetic_power_density_regen,total_kinetic_power_density_regen,average_kinetic_power_density_regen,maximum_potential_power_density_demand,total_potential_power_density_demand,average_potential_power_density_demand,maximum_potential_power_density_regen,total_potential_power_density_regen,average_potential_power_density_regen,maximum_aerodynamic_power_density_demand,total_aerodynamic_power_density_demand,average_aerodynamic_power_density_demand,maximum_aerodynamic_power_density_regen,total_aerodynamic_power_density_regen,average_aerodynamic_power_density_regen,maximum_rolling_power_density_demand,total_rolling_power_density_demand,average_rolling_power_density_demand,maximum_rolling_power_density_regen,total_rolling_power_density_regen,average_rolling_power_density_regen,characteristic_acceleration_standard,characteristic_deceleration_standard,aerodynamic_speed_standard,kinetic_intensity_standard
2188,161,13,10,7,14,36,0,1,10,2749.24312805587,-4.15973080136536,395.477287670447,-4.03846229866286,13196.3908504529,13196.3908504529,16.4062716926347,1.07279008620867,-5.55111512312578e-17,-1.0822685342913498,48.5159306160026,29101.386330417798,2.24842666541125,-73.64680014511029,-29101.3863304179,-2.44467291082139,49.0394439969869,39444.8953544795,3.2066413587903,-46.9770175176341,-39456.9665885439,-3.23497307440714,9586.93217817153,122212987.447208,4934.50912291389,0.0,0.0,0.0,288.926982840865,5157789.69735803,207.581989671108,0.0,0.0,0.0,0.325004306305187,-0.325079606093218,70.72732584225409,0.343043000221802
2189,161,13,10,7,14,36,0,1,12,2752.8447328746697,0.501766143298133,367.94870903830497,1.38219242921005,12016.3682356623,12016.3682356623,17.1304403572522,1.01489596584986,-1.11022302462516e-16,-1.02788827472265,53.046828434407395,32685.2772780342,2.6196423241191202,-44.1939061896425,-32685.2772780341,-2.83504877075498,51.2040325968954,35917.7287917568,3.03359195876324,-41.7148633153977,-35913.597326089504,-3.07242683942933,9665.10984836092,115671089.89631799,4833.72711643617,0.0,0.0,0.0,289.663996670455,4945869.66371748,206.026396055881,0.0,0.0,0.0,0.33281146267677003,-0.332784586518272,70.2670066426124,0.355901068757885
2190,161,13,10,7,14,36,0,1,13,2939.57164416479,-0.4494395581474579,613.488116094913,3.84655223276113,17698.1683075324,17698.1683075324,13.315116734421402,0.8699025956024801,-1.38777878078145e-17,-0.8807088624408679,37.7925266400594,44058.271400101905,2.04922192558614,-54.146480255979704,-44058.271400101905,-2.22168682366506,39.7997749667974,52901.0094326372,2.6001970721374903,-47.0378275066309,-52889.51183060231,-2.63249772687284,10656.1391332351,122567408.922068,2978.2623541349103,0.0,0.0,0.0,299.237078921697,6518335.22911127,157.710561784406,0.0,0.0,0.0,0.3528587910356721,-0.35280203967306706,63.0056548273205,0.46932728699931203
2191,161,13,10,7,14,36,0,1,15,2769.16570245487,-12.7901899890055,632.096628647981,-3.1993509742525204,17868.8333901557,17868.8333901557,16.9439365107659,1.1016543397136698,-5.55111512312578e-17,-1.08869595157956,62.83084435631311,47428.201098753896,2.6720113295072596,-49.9984273556238,-47428.2010987541,-3.0865678184793697,50.6465601189106,53411.1387855062,3.29291854411259,-50.5759811866409,-53420.701859669105,-3.2541850548044104,11858.8352208645,145565271.011749,4407.72962942465,0.0,0.0,0.0,310.08345642272,6558733.59173257,198.05331536817798,0.0,0.0,0.0,0.38407994095120795,-0.384126852875309,68.4509160099049,0.432809734651076
2192,161,13,10,7,14,36,0,1,16,2748.27484636827,-2.07708067342231,442.14428342289705,-8.51423971826101,13137.3048774119,13137.3048774119,21.305382739299603,1.1003689486064099,-1.11022302462516e-16,-1.0946639284811601,63.845851895177795,33477.2508615421,2.5419324875886202,-70.52225454126621,-33477.250861542,-2.9581382752975203,63.6832147639794,39268.2834270267,3.2890764240746098,-52.46097235205271,-39293.7330593175,-3.27202373714027,11608.812679444,124041216.261203,5081.36562456284,0.0,0.0,0.0,307.834547153901,5166890.15580668,211.00543781625703,0.0,0.0,0.0,0.359989339475135,-0.360147813466331,71.1916021113303,0.375030016950769
2193,162,12,10,7,14,36,1,1,2,1632.0935066178602,-1.63418930523823,151.250546386016,4.37433459082819,9118.10905197232,9118.10905197232,14.034164595905098,0.575093601511972,-1.11022302462516e-16,-0.5646675785242571,67.4390442550726,39113.503794524,2.3338805295377996,-46.612784051023596,-39113.503794524,-2.36979726110415,41.949057143455,27254.6381402029,1.71899326018309,-43.1668127234727,-27241.5629613806,-1.68782917976336,11719.0792678082,175931519.24618402,5303.93485819067,0.0,0.0,0.0,308.84069954516497,7041365.80584692,211.681271219544,0.0,0.0,0.0,0.24978728382832602,-0.249727539532987,72.62794332568409,0.25003266855442396
2194,162,12,10,7,14,36,1,1,3,265.306025610303,1.2702880815110802,35.8233231217398,-3.1958298396027898,1418.6228641685598,1418.6228641685598,8.06277905655146,0.512323172325228,-3.6922546959417e-05,-0.496618475029044,25.156270466703702,8417.97749820669,2.7216222108654,-29.7294119835009,-8417.97749820669,-3.31546967239334,24.1001861612068,4240.3586752418705,1.5313682467467902,-27.3693229505974,-4249.911224497379,-1.48442585557016,9947.888380615821,7749036.93961184,1391.20950441864,0.0,0.0,0.0,292.46053941876,585453.489051268,103.95125870938699,0.0,0.0,0.0,0.557121565827883,-0.557646533548344,52.8613243290823,1.0527077350883398
2195,162,12,10,7,14,36,1,1,4,574.291334154076,1.54445842359796,103.42332231062599,6.34741557786553,3889.1013858636297,3889.1013858636297,13.493104269590699,0.595848228261625,-4.44089209850063e-16,-0.638505832969206,73.837896681703,22570.1441468542,3.32353764494982,-92.60737513121559,-22570.1441468542,-3.86607470826554,40.331791620344205,11624.784301011001,1.7810302284374198,-41.7333161979169,-11605.8114510798,-1.9085366635552998,10446.8299848152,45481512.0880927,3626.6256349647297,0.0,0.0,0.0,297.27525393786703,2050783.62194769,162.38685738757601,0.0,0.0,0.0,0.4224618325104821,-0.42216417390407796,68.4254874941533,0.476415190671924
2196,162,12,10,7,14,36,1,1,5,204.56073626832801,2.62612305034138,32.8810705229318,-6.978890881214241,1795.2578837640601,1795.2578837640601,9.711838464951269,0.5626004023077601,-3.5527136788005e-15,-0.5663849071795329,25.6699780008035,13303.1363464072,3.9901428753470896,-29.3854759813978,-13303.1363464072,-4.27891165854204,29.029335087969397,5366.145953228371,1.68165025171682,-31.9031806865294,-5387.00632509968,-1.6929623900376103,10799.3276552315,14244316.231777899,2237.91299792268,0.0,0.0,0.0,300.60548795290697,809000.162093237,125.56265126388901,0.0,0.0,0.0,0.6214084004797951,-0.622238020359915,60.9686911656077,0.882667830157548
2197,162,12,10,7,14,36,1,1,6,270.344864740472,0.49258401783713707,45.5506012860556,2.5270240478667403,700.530808953474,700.530808953474,7.145263428221281,0.350967339155047,-4.66182855216601e-05,-0.361472700624344,17.149082719395,6355.20799290025,3.00909469360807,-20.425401271507102,-6355.20799290026,-3.50149200710758,21.357670547982,2093.93346748367,1.04906486346877,-25.735321217006998,-2086.38002349614,-1.0804660919192899,6769.26968624861,1458702.28562204,376.730962195775,0.0,0.0,0.0,257.25722074141703,287473.32001982,73.2043086375909,0.0,0.0,0.0,0.7660373136253491,-0.765191931265667,32.7299191379047,3.77566959344065
2198,162,12,10,7,14,36,1,1,7,3602.33089713697,-1.5655936565317699,744.553116961725,3.92693781813532,20095.8461106898,20095.8461106898,14.9680033357299,1.05401479653256,-2.2204460492503099e-16,-1.05419587454073,61.263769882665905,54762.7018781203,2.67618149235793,-62.183250465960704,-54762.7018781199,-2.90425869103309,44.74036362928,60067.8288388737,3.15052076150602,-48.243596097985495,-60056.0909589441,-3.15106201579013,10361.760985580699,170101109.775761,4334.669735889121,0.0,0.0,0.0,296.465239284283,7977582.61986588,202.893833003532,0.0,0.0,0.0,0.35301976165462,-0.35297242211120394,67.09316681119151,0.414072470616685
2199,162,12,10,7,14,36,1,1,9,873.295301150943,-0.31593845654149605,104.088911496193,9.08976017927471,7163.61424442169,7163.61424442169,13.102162652256998,0.581603819470787,-1.11022302462516e-16,-0.582663448509034,62.339132631083004,30093.523951649102,2.32382424337059,-46.3871818932839,-30093.523951649102,-2.29249058822649,39.1632409643208,21412.5223656416,1.73845273732578,-45.077799301937,-21385.352464179,-1.74162003943147,10328.5049902038,140406655.30375502,5397.55719462403,0.0,0.0,0.0,296.14224164087,5710683.59023719,218.993119999892,0.0,0.0,0.0,0.24039539942917101,-0.240242323932146,72.04604929419591,0.24453427076371104
2200,162,12,10,7,14,36,1,1,10,268.18626835199797,3.60548291013149,38.68674246206079,-3.34051476332392,1326.7723364604499,1326.7723364604499,8.7224919321571,0.48123769911514297,-6.02691463846838e-06,-0.46361549362975896,12.8905664906082,7239.06606983182,2.45059785708592,-19.9750764350478,-7239.066069831801,-2.70923131355981,26.072112094377697,3965.81130128505,1.43845168708199,-27.5535384255753,-3975.7963234598797,-1.38577773560818,9469.679902306909,6703273.20953388,1206.7098487009698,0.0,0.0,0.0,287.72908805561,539112.401114688,95.82516905700109,0.0,0.0,0.0,0.5352507451975279,-0.535846647995583,51.23469701338671,1.0766210295896899
2201,162,12,10,7,14,36,1,1,11,327.850279099729,13.109400527323599,83.64910757826141,1.58604981853053,2218.7929979904197,2218.7929979904197,3.7696519407142,0.502899591566278,-3.5527136788005e-15,-0.5219413719802021,17.032121867825698,11693.028970805,2.52603779883452,-21.2095866476249,-11693.028970805,-2.8986189813597,11.2677419159026,6632.12075262079,1.50320053323227,-12.208984323662099,-6627.37994357475,-1.56011768916543,2085.65133042695,1994988.5617528,234.12610747011001,0.0,0.0,0.0,173.80124199365102,576525.52294757,66.5503316342572,0.0,0.0,0.0,0.776695400070603,-0.7764308306554151,27.0284604445249,5.61360742685776
2202,162,12,10,7,14,36,1,1,13,364.838130637519,0.875242758937097,104.672787631098,-12.7977961646299,872.386772441616,872.386772441616,5.98039971111362,0.549361947381371,-0.000246892371279506,-0.47488442521794294,14.4373292825282,4837.65023193211,2.7269730732424504,-18.2618766784293,-4837.6502319321,-2.8829858354780096,17.8758149448673,2607.6224429507997,1.64207962402443,-11.3242561132121,-2645.8759121154103,-1.41946132624217,6400.1837362978,1600284.06258513,469.70474393458295,0.0,0.0,0.0,252.475869252011,259277.323378432,75.1093057295574,0.0,0.0,0.0,0.6952893419296031,-0.7000362629418879,36.0974601527792,2.8173850344479705
2203,162,12,10,7,14,36,1,1,14,3607.86696858564,-1.3573451798046399,733.597403592123,6.441615049386249,19168.2637036977,19168.2637036977,15.1704383506687,1.0682269117085201,-2.2204460492503099e-16,-1.07723308346347,61.7057936346391,46308.1898948016,2.50504110650231,-54.46358554778811,-46308.1898948019,-2.5441264638392402,45.3454554358831,57295.2229505591,3.1930017248416798,-42.2130679830907,-57275.9685321035,-3.2199217749102496,10351.6899951185,189760217.143493,5182.15678473683,0.0,0.0,0.0,296.404825252159,7947162.05018879,216.61475278534598,0.0,0.0,0.0,0.333083670982588,-0.33300571955912894,70.99976690008091,0.3488778676239421
2204,162,12,10,7,14,36,1,1,16,1636.2901616265601,1.8704790679219698,164.745892319767,-0.976074126655323,9548.44164772235,9548.44164772235,15.2634483852053,0.58158372808639,-2.2204460492503099e-16,-0.573745356996459,41.897110170664895,31671.358630338902,1.85516393101798,-43.94022065816011,-31671.3586303392,-1.86939904558725,45.623468653344496,28540.9310667573,1.73839268283331,-46.106726188924505,-28543.8486176408,-1.7149632671017,10582.3288652019,155988023.03928402,4605.08437514491,0.0,0.0,0.0,298.50657309200903,6278521.81827467,184.586400255032,0.0,0.0,0.0,0.24806647759361103,-0.248081428473214,72.4231309507862,0.24971659841000698
2205,162,12,10,7,14,36,1,1,17,235.750104982882,3.62537587982337,42.1551762015625,1.8496095483100101,529.8487511538871,529.8487511538871,8.36822353719352,0.342279555008971,-6.97287286524073e-05,-0.341525964816027,12.8691022234305,3252.8411683942895,2.02922094098209,-15.2134427250473,-3252.84116839428,-2.1816506830276903,25.0131801541905,1583.7533746774,1.0230964952696402,-29.507501405237697,-1578.2247679616198,-1.02084396375267,10310.2288299107,1550227.46862435,508.104709480285,0.0,0.0,0.0,295.92269690924803,197514.53732452603,63.8379241514306,0.0,0.0,0.0,0.5647385762632641,-0.5638379961675811,40.706011787967704,1.79955145516004
2206,162,12,10,7,14,36,1,1,18,3612.5602205238397,0.17708443117274103,598.959942546204,1.3843575940900201,18739.9839072677,18739.9839072677,16.7915962360998,1.11867143668026,-5.55111512312578e-17,-1.08146820278604,77.7558706719399,74107.4760509035,4.01644767497173,-72.4359160821608,-74107.47605090309,-4.429086543802481,50.1912048433226,56015.065978546794,3.3437837857298702,-55.018813558570606,-56010.928041056904,-3.23258082997962,11207.2857683825,200021165.05799899,5698.12167216474,0.0,0.0,0.0,304.345897935807,7759983.75232467,220.560604619409,0.0,0.0,0.0,0.41879693534973295,-0.4187797788445179,73.76798883240241,0.406351185356863
2207,162,12,10,7,14,36,1,1,20,236.892025375619,10.557536755335198,49.28556487212379,1.88288694494704,686.046489240916,686.046489240916,6.9805116878543,0.34440084801250803,-7.37517066689009e-05,-0.324248152746906,13.606431935058598,3942.70849831024,1.8519062932410701,-23.942889127082,-3942.70849831026,-1.9983317274760601,20.8652165708387,2050.63886657216,1.0294371820141401,-13.253140229042199,-2045.0107914909197,-0.9691994272468829,6240.013551303709,1279776.84459677,316.541391193859,0.0,0.0,0.0,250.314760610797,241337.50613736,58.8341068106681,0.0,0.0,0.0,0.587979976584,-0.587229666514746,33.4591640813501,2.7731048206395297
2208,162,12,10,7,14,36,1,1,21,3598.1451235983795,-2.70869990612223,671.660151172464,0.572503992564229,19820.2054995767,19820.2054995767,18.8619722069909,1.1005111326805501,-2.77555756156289e-17,-1.1128373383258998,64.7286704973542,50251.690311230195,2.67680660050233,-56.221234007653294,-50251.6903112304,-2.7166012710147296,56.3796971698759,59243.920606387306,3.2895014217871896,-58.8374144072929,-59242.2093536416,-3.3263452753308,10292.6046448577,192340695.591782,5172.25631515805,0.0,0.0,0.0,295.772408596079,8050487.53840549,215.99869975062302,0.0,0.0,0.0,0.34274529195702397,-0.342738452876948,71.020687662391,0.35878615364649197
2209,162,12,10,7,14,36,1,1,22,331.031946200766,-6.757408030118969,61.0697716215597,-3.3260483554098905,1791.77573638095,1791.77573638095,7.138516401602909,0.5390420386224269,-8.88178419700125e-16,-0.466987977298738,24.215153661836702,10554.416757884,2.73218140250686,-63.7749667043797,-10554.416757884,-3.02245611623254,21.3375032339087,5355.73758167492,1.6112327261356598,-33.3283433781925,-5365.679362788371,-1.39585831498137,7630.65979100746,8218722.70298642,1127.5514752347901,0.0,0.0,0.0,267.729799222927,729269.9793401691,99.1529543630414,0.0,0.0,0.0,0.556857611198735,-0.557296224273926,48.7773687282331,1.2357805198491298
2210,178,16,12,8,7,25,0,1,2,808.35054998155,677.92606467716,763.3456370373269,3.46669563858063,780.8751601311169,780.8751601311169,2.9786330959194602,0.175833181745354,-1.1829953223241302e-05,-0.18728221259757602,28.709051229745103,11004.9632924551,2.4652695547614503,-31.4967157062042,-11004.9632924552,-2.6659310301490198,8.90333365383005,2334.08810979762,0.525577146993385,-9.74313105328118,-2323.72592454264,-0.559799066379822,3269.44265049973,4326809.87848433,518.11877361805,0.0,0.0,0.0,201.831676420284,624023.790122263,72.62846719300079,0.0,0.0,0.0,0.5886789150117591,-0.588144651003203,38.259889005260604,2.12336664895714
2211,178,16,12,8,7,25,0,1,3,722.739645797688,678.712699622711,704.593743670838,0.0558718051261167,335.992860585501,335.992860585501,2.41507104549214,0.0845477756883496,-1.15254306365387e-06,-0.0817762874343659,11.416967407251802,6994.889514082671,1.6555951512621698,-21.2438663789147,-6994.889514082671,-1.8135570428007999,7.218808971530371,1004.3051449322901,0.252718959469626,-7.0463764512427405,-1004.13814036783,-0.24443479561047401,1976.04306279475,1222543.27351904,156.255530868998,0.0,0.0,0.0,170.678636647407,380790.184964729,47.1158358036042,0.0,0.0,0.0,0.60810475612193,-0.608090645430063,26.034522719373804,4.73710577270255
2212,178,16,12,8,7,25,0,1,4,793.266395582618,677.7595309592621,746.318778574213,3.6434763033594195,1063.42892542438,1063.42892542438,3.0847208138289903,0.186501039183512,-4.9981093752649e-05,-0.18978965779388,31.531586560142497,16223.455032311002,2.6753718720829402,-25.308920054264497,-16223.455032310902,-3.10675125092128,9.220436942051721,3178.66022275719,0.557464086769061,-10.315328810519599,-3167.769628265,-0.5672939878698061,4349.64483353367,5464482.15274622,500.960960097747,0.0,0.0,0.0,222.00734028787102,825685.310395763,73.1601373733619,0.0,0.0,0.0,0.6494094150976719,-0.6489850469860079,37.378993222885,2.4541285266257002
2213,178,16,12,8,7,25,0,1,5,760.449439406445,673.77331627075,726.2528216883079,-1.34076701662059,606.950486671916,606.950486671916,2.1371870493974297,0.145481899969299,-1.0046527222584699e-05,-0.15791569410398099,11.0957004534405,7650.741669452,1.85382642826557,-24.0931937084602,-7650.741669451991,-1.96323881689812,6.38819511120625,1814.21562178892,0.434855134656981,-7.02392648692844,-1818.2232641257299,-0.47202057739505,4115.777615470661,2426366.48866903,314.540638925205,0.0,0.0,0.0,217.90133314623,425261.475672378,52.998688393865606,0.0,0.0,0.0,0.604625916963421,-0.604929123546939,34.7064786175925,2.65032771671377
2214,178,16,12,8,7,25,0,1,6,853.4023198473391,672.670686202138,793.546080718382,-0.7413353998657609,1136.4899802583802,1136.4899802583802,3.1081124463157703,0.149814128692115,-2.0142313132964803e-06,-0.157817279441889,13.281716693829,18250.6901353324,2.33893247921727,-24.9811625174062,-18250.6901353324,-2.61134499003182,9.29035609692275,3397.0446049017896,0.44780445622222403,-8.02324170471323,-3399.26050602216,-0.471726409384147,3271.03499089839,7332103.13746708,514.353078741991,0.0,0.0,0.0,201.80964918353598,1061803.46108361,71.7822783317744,0.0,0.0,0.0,0.5753067091966229,-0.575373853929954,38.181464939719,2.08366639080257
2215,178,16,12,8,7,25,0,1,7,804.739105910006,677.538465668689,766.2115261275211,-0.557677215458057,769.4981654845019,769.4981654845019,2.4745853861270497,0.17966335874025305,-0.00015643834888123798,-0.19179473043585601,30.3108779541434,11803.2976631956,2.70842075796135,-33.100052141897805,-11803.2976631956,-2.99576082822223,7.39670131838778,2300.08151145042,0.5370258023465839,-9.25091942007513,-2301.7484459671696,-0.573287284176133,4678.26361881984,4460945.40137963,552.986909802854,0.0,0.0,0.0,227.397063067339,620181.017728655,74.7386138501633,0.0,0.0,0.0,0.6254606748492261,-0.625547152878304,38.968581042938396,2.1747270042478
2216,178,16,12,8,7,25,0,1,8,723.102201159104,678.7814218281051,707.090858020895,0.29125471431234495,334.54184530235,334.54184530235,2.19261205520581,0.0877141702418326,-3.35228705807822e-05,-0.0810108072195921,11.265451027347801,7945.47955464254,1.89358425992434,-25.2606409699741,-7945.47955464254,-2.12219005198786,6.553864162608909,999.9679631490109,0.26218352468511,-6.76676097941361,-999.097383317168,-0.24214672402258103,2233.128594831,1340439.03163336,174.332036888199,0.0,0.0,0.0,177.778624095242,392096.633311827,49.3824475203813,0.0,0.0,0.0,0.668372829528124,-0.6683013928581739,26.8650311820508,4.8896526773952695
2217,178,16,12,8,7,25,0,1,9,789.266029409505,675.4576671920761,741.1366900608,-2.19701379830519,1041.92773803204,1041.92773803204,3.04964414132428,0.19287814476713003,-1.4369261407409799e-06,-0.19611659500945497,33.0171009577315,17207.2613208664,3.00144101183786,-27.8930233387361,-17207.2613208664,-3.4462770520461405,9.11559042060421,3114.3917347819897,0.5765256821143989,-11.1670542182124,-3120.9587560492796,-0.5862056266058,4999.13087354114,5627017.662201,543.305750912523,0.0,0.0,0.0,232.540163627641,819673.609835639,76.41931846314,0.0,0.0,0.0,0.692576512016059,-0.692834282497614,38.0696632935511,2.52315313757759
2218,178,16,12,8,7,25,0,1,10,761.461391995825,673.821789016979,724.8785388683259,-0.656467301672478,612.222991452726,612.222991452726,2.1439058225828402,0.15355480096632199,-4.7656065248702396e-05,-0.1639591917481,12.2493347400759,7662.46595835146,1.9170542802980899,-23.112430896179102,-7662.46595835145,-2.05538249955779,6.408277973877749,1829.9754914147898,0.458985575975618,-8.05224541005242,-1831.9377161102698,-0.490084996284182,3621.78373673435,2443293.90086519,329.72927137182,0.0,0.0,0.0,208.917840554427,423600.280981009,54.834987829256804,0.0,0.0,0.0,0.6007265454220411,-0.600875583832698,34.8955548903783,2.60477688111855
2219,178,16,12,8,7,25,0,1,11,853.769830417071,672.736617093095,798.2773451122431,-0.26179355607666804,1278.86988426518,1278.86988426518,2.58725282187652,0.165421017237767,-3.45667103829328e-07,-0.16340465991584802,12.3961418706522,19387.751091745802,2.3486070371587897,-30.2563119301295,-19387.7510917459,-2.6544018471722204,7.73347182354775,3822.62766604128,0.49445449049816104,-6.786031411003691,-3823.4101844996203,-0.488427463528311,3318.48076994057,7720902.89324968,513.631113175205,0.0,0.0,0.0,202.807918202455,1147718.58967478,73.76557553022549,0.0,0.0,0.0,0.5652408688890229,-0.565262805265328,37.68571072069479,2.1014257887582297
2220,178,16,12,8,7,25,0,1,12,806.455652917329,677.850792019104,760.476225198311,4.353408172734589,805.459225315546,805.459225315546,3.21455015818071,0.190101304063145,-5.56760994641081e-06,-0.19055799646594,17.5356465328112,10176.6765603127,2.32026369364175,-35.9764225304764,-10176.6765603128,-2.50966129724113,9.60850554049874,2407.57152579952,0.568225519424009,-10.626415150760302,-2394.55889744115,-0.569590603577818,3942.2599273810706,4328543.58131454,527.420931072809,0.0,0.0,0.0,214.84293068538003,630860.1704495279,74.7376105259482,0.0,0.0,0.0,0.539986432407671,-0.5393227846513851,38.059643477318396,1.96828208240112
2221,179,16,12,8,7,25,0,1,2,774.651299758507,676.2676501182721,744.2081381287919,-1.24966701253129,663.7822068240721,663.7822068240721,3.1328273046680097,0.14963530361228,-9.51123297454615e-07,-0.150630095999231,11.343987547818198,6703.63951661376,1.5211344489706697,-24.2954515249091,-6703.639516613779,-1.5084697382119199,9.36423046245592,1984.08943650243,0.447269936091621,-7.94274776821751,-1987.82477483061,-0.450243437107725,3098.77177422666,2789582.32431232,323.617439015351,0.0,0.0,0.0,198.27950465876702,508332.463763364,57.4322069555264,0.0,0.0,0.0,0.443198373249799,-0.44343479520848295,34.0373735713041,2.019854088689
2222,179,16,12,8,7,25,0,1,3,728.310731660313,677.556983052169,702.8353188372599,2.2765117082678903,391.86649240405603,391.86649240405603,2.4778040330119198,0.0906678603433725,-1.0716067890825801e-05,-0.0896021114755722,15.6659500849525,9084.48317564631,1.97274336061809,-16.763839330153598,-9084.48317564627,-2.23480520926108,7.40632206931852,1171.3151695014,0.27101230205955495,-7.11810322135069,-1164.5105236612198,-0.267826707373785,1858.55302411964,1571441.28767532,187.612379139842,0.0,0.0,0.0,167.036393859772,444212.196473924,51.2355474595068,0.0,0.0,0.0,0.676976685941588,-0.6764838291325921,27.3284004847292,4.78607178462671
2223,179,16,12,8,7,25,0,1,5,764.6293594280149,667.6341024359559,729.5952057770261,-1.83489078619164,679.654557157598,679.654557157598,1.95090383835316,0.132305734311388,-9.50164235291595e-06,-0.130403644841904,10.384764965072199,11026.7832610035,2.07621601600518,-30.1325625739035,-11026.7832610035,-2.18265701920101,5.83138212732245,2031.53295382702,0.39547069375647603,-7.25481500688952,-2037.01756517784,-0.38978522104436303,4155.27472550719,3099963.61885256,311.428934986193,0.0,0.0,0.0,218.759019548628,592972.366771719,57.220145399181604,0.0,0.0,0.0,0.60098887950034,-0.601286468666043,33.2216687685998,2.87512989817294
2224,179,16,12,8,7,25,0,1,6,862.6231824785659,677.551537146717,806.8433742622009,1.54847947267592,1533.15223333141,1533.15223333141,2.3726374615245,0.191285369099365,-5.43950619658062e-05,-0.18662163444117602,12.731867121716098,17105.318228024298,2.0549397198491497,-20.8941072624902,-17105.3182280244,-2.16577845378885,7.091972149395669,4582.69462397504,0.5717647690549019,-7.703126677470009,-4578.066115206961,-0.557824554064453,2969.72258911418,6192517.54153759,396.19434046945605,0.0,0.0,0.0,195.46067930682997,1056396.72600903,65.1212381956004,0.0,0.0,0.0,0.550439583006275,-0.550298615259799,35.178755566529496,2.34845711993389
2225,179,16,12,8,7,25,0,1,7,775.161371996678,675.822357217854,744.714892142837,-1.9694233021959902,645.008533038033,645.008533038033,2.24685150772439,0.131822712658499,-4.7728240588185104e-05,-0.13652204185276,15.9225668743836,6824.7073717987205,1.40483889909401,-30.0498760366363,-6824.70737179876,-1.4295574720986102,6.715989515891089,1927.97366922172,0.394026909712184,-7.95340919205214,-1933.86040726578,-0.40807351915294,3232.5153127473804,2640661.81890322,281.43044004084203,0.0,0.0,0.0,201.08880714249298,510926.51968836604,53.0446968114998,0.0,0.0,0.0,0.453879046887731,-0.45424974636871396,33.0322033396113,2.1963369609103
2226,179,16,12,8,7,25,0,1,8,728.300386524763,678.058728780829,703.932947966013,-0.40023707158468397,257.221015315386,257.221015315386,2.43571432418321,0.0737234208413259,-1.1483277603474601e-05,-0.0680098343154622,9.80192961317772,5384.134525190851,1.51154815418048,-18.9295047117077,-5384.08400946307,-1.4492823713225,7.28051311298619,768.8508280080341,0.220364238466046,-6.881572202767099,-770.047163398865,-0.203285945987029,1900.0421693039602,974162.812977239,139.06678272337498,0.0,0.0,0.0,168.433615884632,304671.57631761197,41.8677444438109,0.0,0.0,0.0,0.576285004579895,-0.5764060058820911,25.9812580690524,4.5076572711397
2227,179,16,12,8,7,25,0,1,9,790.829839775882,674.0907812909089,759.25894290681,-4.401756890228969,640.124240994274,640.124240994274,2.00015813206517,0.15387601946977697,-1.6275443499580403e-05,-0.143674988382635,28.4533625631393,7581.60320225058,1.7079529628859198,-23.998482394659,-7581.603202250591,-1.80214005282876,5.97860650732498,1913.3741934460897,0.459945719578387,-9.05052637076033,-1926.53133935656,-0.42945415500592,5422.79794953678,2506025.53243397,299.334153420206,0.0,0.0,0.0,238.932738136398,485737.954251436,56.18065628631,0.0,0.0,0.0,0.527907454803668,-0.52877895073616,33.0028996586626,2.5591015477156
2228,179,16,12,8,7,25,0,1,10,764.624777938129,674.371362834143,733.6329479559241,0.22675229314586398,611.676998583953,611.676998583953,2.12991020606046,0.12511290623521198,-5.08400717080804e-07,-0.126411049470913,10.8954451826333,9280.85746475015,1.92229856353566,-18.5311386922607,-9280.857464750141,-1.8948259421703002,6.3664441395057,1828.3434821921899,0.37397084929273605,-7.029080713911751,-1827.66570441371,-0.377851086295991,3371.37259429025,2813415.8664864,301.577432359996,0.0,0.0,0.0,203.923132862884,537888.1580803479,55.3041495044569,0.0,0.0,0.0,0.5621944229161671,-0.562153881300168,33.2300769960675,2.68817637760697
2229,179,16,12,8,7,25,0,1,11,864.4418439310451,673.667677362974,816.109885653462,13.4004198092501,641.794063235626,641.794063235626,2.34359271839105,0.179573045113493,-4.10701738928765e-06,-0.17306352063519,9.89190884247201,7086.080018221751,1.9376756954393601,-16.344529554001998,-7086.080018221741,-1.99720406376035,7.005155468495571,1918.36540387,0.5367558488724121,-6.89189917723521,-1878.3106523040499,-0.517298444589384,2610.85443528589,2158250.11815136,313.69914508013903,0.0,0.0,0.0,187.27661817481004,410679.435496416,56.99922768860729,0.0,0.0,0.0,0.587912101129427,-0.5847740732409821,33.3088609416521,2.79786502341843
